,t,mtd,C,P,Q,Qp
333,24.400000000000002,124.12952178433004,0.7775524723465139,8.282254448760893,105.47207517426399,10.375192161305147
334,24.5,123.91356146375418,0.7767511010500229,8.277732419823593,105.29023114421412,10.345597899716463
335,24.6,123.69883954573677,0.7759505556732963,8.273477070631555,105.1092402636601,10.316122211445123
336,24.700000000000003,123.48535499031996,0.7751508353651141,8.26948650004163,104.92910330969859,10.286765180579742
337,24.8,123.27310674988085,0.7743519392751331,8.265758838404775,104.74982103145214,10.257526880023926
338,24.900000000000002,123.0620937695451,0.7735538665538869,8.262292247043437,104.57139415072119,10.228407371780483
339,25.0,122.85231498761493,0.7727566163527846,8.259084917720973,104.39382336264369,10.19940670725028
340,25.1,122.64376933699896,0.7719601878241095,8.256135071496196,104.21710933711148,10.170524928391275
341,25.200000000000003,122.43645574465212,0.7711645801210189,8.25344095880158,104.04125271867416,10.141762067176392
342,25.3,122.23037313169098,0.7703697923975427,8.251000859107473,103.86625412695182,10.11311814563169
343,25.400000000000002,122.02552041409598,0.7695758238085829,8.24881308022618,103.69211415748997,10.084593176379826
344,25.5,121.82189650306145,0.7687826735099125,8.246875957833689,103.51883338234387,10.056187162883884
345,25.6,121.61950030532991,0.7679903406581741,8.245187855001703,103.34641235064781,10.027900099680396
346,25.700000000000003,121.41833072353127,0.7671988244108803,8.243747161728441,103.17485158918382,9.999731972619022
347,25.8,121.21838665743454,0.7664081239264112,8.242552293948354,103.00415160359141,9.971682759894781
348,25.900000000000002,121.01966700349016,0.7656182383640148,8.241601693522204,102.83431287836498,9.943752431602974
349,26.0,120.82217065479304,0.7648291668838053,8.240893827987847,102.66533587714453,9.91594094966067
350,26.1,120.62589650172129,0.764040908646763,8.240427189925514,102.49722104348,9.888248268315772
351,26.200000000000003,120.4308434322192,0.7632534628147322,8.240200296528188,102.32996880134023,9.860674334350794
352,26.3,120.23701033206777,0.7624668285504217,8.240211689180898,102.1635795556089,9.833219087277973
353,26.400000000000002,120.04439608515108,0.7616810050174029,8.240459933042784,101.9980536925746,9.80588245953369
354,26.5,119.85299957439815,0.7608959913801093,8.240943616188318,101.83339158095879,9.778664377251053
355,26.6,119.66281968153334,0.7601117868038355,8.241661349527805,101.66959357198691,9.75156476001862
356,26.700000000000003,119.47385528697792,0.7593283904547365,8.2426117666295,101.50665999957795,9.72458352077048
357,26.8,119.28610527037029,0.7585458014998269,8.243793523137805,101.34459118102623,9.69772056620625
358,26.900000000000002,119.09956851078974,0.7577640191069791,8.245205296385546,101.18338741744336,9.670975796960834
359,27.0,118.91424388696957,0.7569830424449239,8.246845785013916,101.02304899418857,9.644349107767079
360,27.1,118.73013027750261,0.7562028706832483,8.248713708597348,100.86357618129067,9.617840387614585
361,27.200000000000003,118.54722656155367,0.7554235029923954,8.250807806900584,100.70496923431615,9.591449520336942
362,27.3,118.36553161873685,0.7546449385436632,8.253126839741027,100.5472283944971,9.565176384498733
363,27.400000000000002,118.18504432896984,0.7538671765092039,8.25566958686731,100.39035388883697,9.539020853265558
364,27.5,118.00576357289711,0.7530902160620226,8.258434847425121,100.23434593071734,9.512982794754649
365,27.6,117.82768823206104,0.7523140563759771,8.261421439605494,100.07920472027988,9.487062072175656
366,27.700000000000003,117.65081718906325,0.7515386966257765,8.26462820029971,99.92493044479794,9.461258543965592
367,27.8,117.47514932904642,0.7507641359869804,8.268053983848413,99.77152328051824,9.435572064679763
368,27.900000000000002,117.30068353415106,0.7499903736359983,8.271697665597355,99.61898338657579,9.410002481977909
369,28.0,117.12741869428781,0.7492174087500882,8.275558134278262,99.46731091722914,9.384549642780414
370,28.1,116.95535369806043,0.7484452405073563,8.279634298012763,99.31650601202801,9.359213388019658
371,28.200000000000003,116.78448743605168,0.7476738680867556,8.283925081816083,99.16656879960469,9.333993554630915
372,28.3,116.61481880091175,0.7469032906680858,8.288429427301777,99.01749939796083,9.308889975649137
373,28.400000000000002,116.44634668744628,0.7461335074319914,8.293146292386457,98.86929791475411,9.283902480305713
374,28.5,116.279069992705,0.7453645175599617,8.298074650994371,98.72196444758522,9.25903089412542
375,28.6,116.11298761646435,0.7445963202343293,8.303213492426458,98.57549908467577,9.234275039362137
376,28.700000000000003,115.94809846112018,0.7438289146382697,8.308561821231557,98.4299019049611,9.209634734927521
377,28.8,115.78440143137708,0.7430622999558004,8.314118657250376,98.28517297798145,9.18510979614525
378,28.900000000000002,115.62189543460693,0.7422964753717796,8.319883035090413,98.14131236443667,9.160700035079842
379,29.0,115.46057938094204,0.7415314400719056,8.325854003826423,97.99832011647787,9.136405260637742
380,29.1,115.3004521833684,0.7407671932427162,8.332030626700893,97.85619627799912,9.112225278668397
381,29.200000000000003,115.141512757819,0.7400037340715873,8.338411980824512,97.71494088492915,9.088159892065333
382,29.3,114.98376002326691,0.7392410617467325,8.34499715687664,97.57455396552304,9.064208900867232
383,29.400000000000002,114.82719290178704,0.7384791754572021,8.351785258689661,97.43503554048571,9.040372102611673
384,29.5,114.67181031866087,0.7377180743928821,8.35877540299193,97.29638562332521,9.01664929234375
385,29.6,114.51761120250814,0.7369577577444933,8.365966719249014,97.15860422084819,8.993040262410924
386,29.700000000000003,114.36459448535567,0.7361982247035911,8.37335834927508,97.02169133332265,8.96954480275793
387,29.8,114.21275910273035,0.7354394744625633,8.380949446931771,96.8856469547673,8.946162701031279
388,29.900000000000002,114.06210399375189,0.7346815062146306,8.388739177827143,96.75047107324102,8.922893742683726
389,30.0,113.9126281012256,0.7339243191538448,8.396726719014545,96.61616367113228,8.899737711078766
390,30.1,113.76433037173521,0.7331679124750884,8.404911258691545,96.48272472544856,8.876694387595114
391,30.200000000000003,113.61720975349736,0.7324122853740741,8.413291997173326,96.35015420551758,8.853763550806448
392,30.3,113.47126519695144,0.7316574370473435,8.42186814630849,96.21845207385165,8.830944976791304
393,30.400000000000002,113.32649565806257,0.7309033666922663,8.430638927350316,96.0876182901486,8.808238440563654
394,30.5,113.18290009649724,0.730150073507039,8.439603571747178,95.95765280936465,8.785643715385415
395,30.6,113.04047747568144,0.7293975566906846,8.448761320861218,95.82855558196363,8.763160572856597
396,30.700000000000003,112.8992267628613,0.7286458154430515,8.45811142568558,95.70032655416925,8.740788783006483
397,30.8,112.75914692916379,0.7278948489648129,8.467653146561634,95.57296566821734,8.718528114384826
398,30.900000000000002,112.62023694965717,0.7271446564574655,8.477385752896215,95.44647286260793,8.696378334153032
399,31.0,112.48249580073453,0.7263952371233294,8.487308524405607,95.32084806928853,8.674339207040386
400,31.1,112.34592246035326,0.7256465901655473,8.497420750730655,95.19609121411145,8.652410495511164
401,31.200000000000003,112.21051591256945,0.7248987147880824,8.507721728602938,95.0722022222143,8.630591961752213
402,31.3,112.0762751450591,0.7241516101957187,8.518210763010059,94.94918101536135,8.608883366687689
403,31.400000000000002,111.94319914912661,0.7234052755940594,8.52888716694257,94.82702751213588,8.587284470048166
404,31.5,111.81128691972452,0.7226597101895266,8.539750261134655,94.70574162814546,8.565795030444402
405,31.6,111.68053745547272,0.72191491318936,8.550799373804818,94.58532327622683,8.544414805441072
406,31.700000000000003,111.55094975867817,0.7211708838016163,8.562033840396557,94.46577236665108,8.523143551630543
407,31.8,111.42252283311657,0.7204276212351692,8.573453004532137,94.34708880470646,8.501981023877972
408,31.900000000000002,111.29525568382539,0.7196851246997075,8.585056217875957,94.22927249063818,8.480926975311247
409,32.0,111.1691473214295,0.7189433934057345,8.596842837541054,94.11232332489924,8.459981158989217
410,32.1,111.0441967598261,0.7182024265645669,8.608812227095314,93.99624120561981,8.439143327110962
411,32.2,110.92040301614655,0.7174622233883342,8.62096375633332,93.88102602874497,8.41841323106826
412,32.300000000000004,110.79776511073932,0.7167227830899783,8.633296801036996,93.76667768819661,8.397790621505717
413,32.4,110.67628206715254,0.7159841048832515,8.645810742736236,93.65319607603543,8.377275248380878
414,32.5,110.55595291211671,0.7152461879827169,8.658504968469538,93.54058108262281,8.356866861024365
415,32.6,110.43677667355396,0.7145090316037472,8.6713788714859,93.42883259455995,8.336565207508109
416,32.7,110.31875238000124,0.7137726349625242,8.684431851272304,93.31795049421963,8.316370034509301
417,32.800000000000004,110.20187906492602,0.713036997276037,8.697663311247714,93.20793466478864,8.296281088889673
418,32.9,110.08615576445791,0.7123021177620819,8.71107265959741,93.09878498789413,8.276298116966368
419,33.0,109.97158151730271,0.711567995639261,8.724659309066274,92.9905013436884,8.25642086454805
420,33.1,109.85815536469053,0.7108346301269819,8.738422676736045,92.88308361097165,8.236649076982832
421,33.2,109.74587635032346,0.7101020204454566,8.752362183802553,92.77653166731471,8.216982499206196
422,33.300000000000004,109.6347435203236,0.7093701658157006,8.766477255352964,92.67084538918174,8.197420875788895
423,33.4,109.52475592118182,0.7086390654595328,8.780767321021985,92.5660246497944,8.177963950365431
424,33.5,109.41591259894572,0.7079087185995746,8.795231815103307,92.46206931839598,8.158611465446446
425,33.6,109.30821260417498,0.7071791244592477,8.809870174125026,92.35897926603158,8.139363164018373
426,33.7,109.20165498930797,0.7064502822627745,8.824681837761842,92.25675436275463,8.120218788791489
427,33.800000000000004,109.09623880852801,0.7057221912351767,8.83966624864824,92.15539447765727,8.101178082222507
428,33.9,108.99196311768667,0.7049948506022746,8.85482285216655,92.05489947896524,8.082240786554872
429,34.0,108.88882697422684,0.7042682595906865,8.870151096235016,91.95526923413279,8.063406643859041
430,34.1,108.78682943710628,0.7035424174278276,8.885650431095863,91.85650360993763,8.044675396072781
431,34.2,108.68596956672064,0.7028173233419092,8.901320309103358,91.75860247257583,8.02604678504146
432,34.300000000000004,108.58624642374417,0.702092976561938,8.917160184950399,91.66156568654357,8.007520552250202
433,34.4,108.48765906394223,0.7013693763177173,8.933169517526498,91.56539310900597,7.989096437409767
434,34.5,108.39020654723484,0.7006465218398426,8.949347766003884,91.47008460013295,7.970774181098003
435,34.6,108.29388793491594,0.6999244123597023,8.965694390720715,91.37564002016458,7.952553524030644
436,34.7,108.19870228872149,0.6992030471094772,8.982208853315548,91.28205922854775,7.934434206858195
