,t,mtd,C,P,Q,Qp
640,34.0,60.972481944854344,0.04388587967248206,0.2797786347813464,60.25777696040574,0.43492634966725713
641,34.1,60.95763331496675,0.043484216133301994,0.28109015847635177,60.245724578667385,0.43081857782300803
642,34.2,60.94312508955221,0.043086228803746816,0.28241162633008826,60.23396156032018,0.4267519029019446
643,34.300000000000004,60.92895505141904,0.042691884037190375,0.2837430879275611,60.22248608490543,0.42272587858605315
644,34.4,60.91512101504558,0.042301148494234234,0.28508459299003003,60.21129635808124,0.4187400639743016
645,34.5,60.90162082617526,0.04191398913964876,0.2864361913719725,60.200390611310404,0.41479402349289146
646,34.6,60.88845236151385,0.04153037323982345,0.2877979330570176,60.18976710162426,0.41088732683257495
647,34.7,60.87561352984041,0.04115026836726099,0.28916986813964324,60.17942411244024,0.4070195492605265
648,34.800000000000004,60.86310226996319,0.04077364238935191,0.29055204683864555,60.169359952028195,0.40319027109634753
649,34.9,60.8509165503341,0.04040046346541276,0.29194451949390526,60.159572953212724,0.39939907762747273
650,35.0,60.83905436902313,0.04003070004551733,0.2933473365595312,60.15006147334367,0.39564555911992677
651,35.1,60.82751375334693,0.039664320867605296,0.29476054860048445,60.14082389400897,0.3919293107374733
652,35.2,60.81629275961472,0.03930129495521319,0.2961842062877648,60.13185862083608,0.38824993249087886
653,35.300000000000004,60.805389474055325,0.03894159162147558,0.2976183603791087,60.123164084185724,0.3846070294904886
654,35.4,60.7948020109248,0.03858518045815961,0.2990630617342706,60.114738737715726,0.3810002114748003
655,35.5,60.784528512280254,0.038232031333544234,0.30051836130986714,60.10658105820348,0.3774290927669012
656,35.6,60.77456714789311,0.037882114391039896,0.30198431015250965,60.09868954547388,0.37389329226671114
657,35.7,60.76491611490641,0.03753540004644933,0.3034609593950773,60.091062722133834,0.37039243337750344
658,35.800000000000004,60.755573637631066,0.03719185898600145,0.30494836025096417,60.083699133411685,0.36692614396842316
659,35.9,60.74653796837697,0.036851462170144386,0.30644656399323306,60.07659734777852,0.3634940566052208
660,36.0,60.737807385629914,0.036514180822568194,0.3079556219724782,60.06975595556433,0.3600958080931094
661,36.1,60.72938019394866,0.03617998642879986,0.3094755856096013,60.063173568873644,0.35673103946540907
662,36.2,60.72125472384821,0.03584885073472193,0.3110065063887882,60.05684882149078,0.353399395968646
663,36.300000000000004,60.71342933148351,0.03552074574397951,0.31254843585339864,60.05078036863423,0.3501005269958776
664,36.4,60.70590239849066,0.035195643716307894,0.314101425599111,60.04496688682999,0.34683408606155514
665,36.5,60.69867233270353,0.034873517170964145,0.31566552725184366,60.039407074444995,0.34359973100668934
666,36.6,60.6917375664387,0.03455433887597668,0.31724079248797415,60.03409965038663,0.3403971235640966
667,36.7,60.68509655648172,0.034238081847317574,0.31882727302496355,60.029043354085374,0.33722592937137935
668,36.800000000000004,60.678747783945774,0.03392471934733097,0.32042502061420036,60.02423694538123,0.33408581795033604
669,36.9,60.67268975397894,0.03361422488227811,0.3220340870364784,60.01967920429595,0.33097646264651615
670,37.0,60.66692099564406,0.03330657220095649,0.3236545240938858,60.01536893093737,0.3278975406128092
671,37.1,60.66144006250739,0.03300173529772943,0.32528638358695267,60.011304945946584,0.3248487329738492
672,37.2,60.65624553106422,0.032699688402096624,0.32692971733678117,60.007486089288804,0.32182972443863445
673,37.300000000000004,60.65133600078241,0.03240040597833142,0.32858457717353085,60.00391122028302,0.31884020332585655
674,37.4,60.646710093941444,0.032103862723846445,0.3302510149291545,60.00057921747519,0.31587986153709524
675,37.5,60.6423664553607,0.031810033566869254,0.3319290824324399,59.99748897842653,0.3129483945017292
676,37.6,60.63830375232594,0.03151889366541578,0.33361883149916105,59.994639419653524,0.3100455011732594
677,37.7,60.63452067509431,0.03123041841005039,0.33532031390796124,59.992029477010675,0.30717088417567157
678,37.800000000000004,60.63101593537002,0.030944583413363074,0.33703358142628764,59.989658104520224,0.3043242494235087
679,37.9,60.62778826641568,0.030661364510152337,0.3387586857959852,59.98752427445357,0.3015053061661205
680,38.0,60.62483642288352,0.03038073775577553,0.34049567872579634,59.98562697719842,0.29871376695930524
681,38.1,60.62215918056127,0.03010267942393934,0.3422446118859694,59.98396522106054,0.2959493476147634
682,38.2,60.61975533619474,0.029827166005017648,0.34400553690066704,59.982538032124125,0.2932117671699522
683,38.300000000000004,60.61762370818276,0.029554174210348023,0.34577850531542464,59.9813444547782,0.2905007480891385
684,38.400000000000006,60.615763135215154,0.02928368096242826,0.34756356862344945,59.980383550672514,0.28781601591918893
685,38.5,60.614172476096066,0.029015663393238997,0.34936077825800943,59.97965439857845,0.28515729925960553
686,38.6,60.61285060971138,0.028750098843552816,0.3511701855807045,59.97915609435996,0.28252432977071257
687,38.7,60.611796434793,0.028486964860852247,0.35299184187554294,59.97888775078941,0.2799168421280425
688,38.800000000000004,60.61100886969205,0.028226239197313027,0.35482579834271105,59.97884849737034,0.27733457397899863
689,38.900000000000006,60.61048685284134,0.027967899812899124,0.3566721060682504,59.97903748069553,0.2747772660775541
690,39.0,60.61022934203043,0.02771192486965255,0.35853081603523407,59.979453863882924,0.27224466211227283
